Date,Block,Trtmnt,DateBlkTrtmnt,Loc,Time,Netter,AvegWindMph,TempC,Humidity,CloudCover,PercentInSun,Genus,Species,TotalOpenFl,TotalCloseFl,NatorNon,Notes,
02Oct2023,mpsu,c,02Oct2023mpsuc,,1530,LG,1,18.1,61,2,1,,,,,,nothing in flower,
11Oct2023,fscg,c,11Oct2023fscgc,,1424,LG,1.1,21,53,0,100,,,,,,nothing in flower,
11Oct2023,fscg,nh,11Oct2023fscgnh,,1330,LG,1.1,20.7,53,0,15,Dahlia,,29,4,ornamental,12 infl,
11Oct2023,fscg,nh,11Oct2023fscgnh,,1330,LG,1.1,20.7,53,0,15,Daucus,carota,8400,0,ornamental,12 infl,
11Oct2023,fscg,nh,11Oct2023fscgnh,,1330,LG,1.1,20.7,53,0,15,Achillea ,millefolium,25,80,native,,
11Oct2023,eawa,h,11Oct2023eawah,401B Wash,1115,LG,0.9,17,71,0,100,Lantana,,1250,0,ornamental,,
11Oct2023,eawa,nh,11Oct2023eawanh,409AWa,1031,DG,0.9,17,71,0,100,Eriogonum,latifolium,195,570,native,9 infl,
11Oct2023,eawa,nh,11Oct2023eawanh,409AWa,1031,DG,0.9,17,71,0,100,Erigeron,bonariensis,0,35,weedy,,
11Oct2023,eawa,nh,11Oct2023eawanh,409AWa,1031,DG,0.9,17,71,0,100,Erigeron,canadensis,0,600,weedy,canadensis?,
11Oct2023,eawa,nh,11Oct2023eawanh,409AWa,1031,DG,0.9,17,71,0,100,Pseudognaphalium,luteoalbum,0,720,weedy,,
11Oct2023,eawa,nh,11Oct2023eawanh,409AWa,1031,DG,0.9,17,71,0,100,Hydrangea,,718,0,ornamental,"""sepal-flowers""; no repro parts showing; 22 infl",
23Oct2023,ymca,c,23Oct2023ymcac,traffic circle,1132,DG,3,18,93,0,75,Grevillea,lanigera,2373,1393,ornamental,,
23Oct2023,ymca,c,23Oct2023ymcac,traffic circle,1132,DG,3,18,93,0,75,Euphorbia,peplus,,,weedy,did not count,
23Oct2023,mpsu,h,23Oct2023mpsuh,Powderhouse,1222,DG,3.7,18.3,89,25,100,Grindelia,stricta,22,5,native,,
23Oct2023,mpsu,h,23Oct2023mpsuh,Powderhouse,1222,DG,3.7,18.3,89,25,100,Symphyotrichum ,chilense,40,0,native,,
23Oct2023,mpsu,h,23Oct2023mpsuh,Powderhouse,1222,DG,3.7,18.3,89,25,100,Horkelia,californica,9,0,native,,
23Oct2023,mpsu,h,23Oct2023mpsuh,Powderhouse,1222,DG,3.7,18.3,89,25,100,Pseudognaphalium,luteoalbum,0,306,weedy,40 infl,
03Oct2023,fosc,nh,03Oct2023foscnh,1203Ralston,1218,DG,2.1,16.8,71,0,100,Eriogonum,latifolium,150,220,native,6 infl,
03Oct2023,fosc,nh,03Oct2023foscnh,1203Ralston,1218,DG,2.1,16.8,71,0,100,Erigeron,canadensis,0,130,weedy,not positive of i.d.,
03Oct2023,fosc,c,03Oct2023foscc,1224Upton,1143,DG,2.1,16.8,71,0,60,Erigeron,canadensis,5,4,weedy,not positive of i.d.,
03Oct2023,fosc,c,03Oct2023foscc,1224Upton,1143,DG,2.1,16.8,71,0,60,Rosa,,2,0,ornamental,,
03Oct2023,fosc,h,03Oct2023fosch,1206Ralston,1110,DG,0.7,19.3,83,75,100,Grindelia,stricta,3,1,native,,
03Oct2023,fosc,h,03Oct2023fosch,1206Ralston,1110,DG,0.7,19.3,83,75,100,Symphyotrichum ,chilense,8,1,native,,
03Oct2023,fosc,h,03Oct2023fosch,1206Ralston,1110,DG,0.7,19.3,83,75,100,Erigeron,canadensis,0,25,weedy,not positive of i.d.,
03Oct2023,fosc,h,03Oct2023fosch,1206Ralston,1110,DG,0.7,19.3,83,75,100,Plantago,lanceolata,10,0,weedy,"2 infl, the 10 refers to the stamens",
03Oct2023,fosc,h,03Oct2023fosch,1206Ralston,1110,DG,0.7,19.3,83,75,100,Horkelia,californica,1,0,native,,
16Oct2023,wewa,nh,16Oct2023wewanh,1418DWa,1243,LG,0.9,20,63,95,100,,,,,,nothing in flower,
16Oct2023,wewa,h,16Oct2023wewah,1420BWa,1307,"MM,LG",0.8,20,63,97,100,Symphyotrichum ,chilense,4,0,native,,
16Oct2023,wewa,h,16Oct2023wewah,1420BWa,1307,"MM,LG",0.8,20,63,97,100,Calandrinia,grandiflora,2,1,ornamental,,
16Oct2023,wewa,h,16Oct2023wewah,1420BWa,1307,"MM,LG",0.8,20,63,97,100,Grindelia,stricta,2,2,native,,
16Oct2023,wewa,h,16Oct2023wewah,1420BWa,1307,"MM,LG",0.8,20,63,97,100,Pelargonium,,10,0,ornamental,,
23Oct2023,ymca,nh,23Oct2023ymcanh,,1600,DG,1.1,20.5,79,10,100,Grevillea,lanigera,1087,1853,ornamental,,
23Oct2023,mpsu,c,23Oct2023mpsuc,,1324,DG,1.1,21,73,0,50,Rubus,ursinus,2,0,native,,
23Oct2023,mpsu,nh,23Oct2023mpsunh,,1356,DG,1.3,19,76,10,90,Eriogonum,latifolium,1096,0,native,7 infl; each infl is 20% senesced,
23Oct2023,ymca,h,23Oct2023ymcah,TennHollowTrailhead,1501,DG,1.1,20.5,79,25,100,Grevillea,lanigera,247,1452,ornamental,,
23Oct2023,ymca,h,23Oct2023ymcah,TennHollowTrailhead,1501,DG,1.1,20.5,79,25,100,Symphyotrichum ,chilense,35,0,native,,
23Oct2023,ymca,h,23Oct2023ymcah,TennHollowTrailhead,1501,DG,1.1,20.5,79,25,100,Grindelia,stricta,1,0,native,,
23Oct2023,ymca,h,23Oct2023ymcah,TennHollowTrailhead,1501,DG,1.1,20.5,79,25,100,Grindelia,hirsitula,1,0,native,,
16Oct2023,stav,c,16Oct2023stavc,1289AStorey,1549,LG,0.9,21.3,68,90,60,Hydrangea,,0,33,ornamental,"sepal-flowers, all closed",
16Oct2023,stav,c,16Oct2023stavc,1289AStorey,1549,LG,0.9,21.3,68,90,60,Fuschia,thymifolia,29,365,ornamental,,
16Oct2023,stav,nh,16Oct2023stavnh,,1526,LG,3.8,18.8,65,80,100,Achillea ,millefolium,278,23,native,3 infl,
16Oct2023,wywe,c,16Oct2023wywec,fire hydrant,1416,LG,0.8,22.5,57,83,100,Salvia,rosmarinus,115,48,ornamental,,
16Oct2023,wywe,h,16Oct2023wyweh,14thAvegate,1445,MM,0.8,22.5,57,50,100,Grindelia,stricta,0,1,native,,
16Oct2023,wywe,nh,16Oct2023wywenh,wyman/brown,1415,MM,0.8,22.5,57,50,100,Achillea ,millefolium,350,0,native,1 infl,
16Oct2023,wywe,nh,16Oct2023wywenh,wyman/brown,1415,MM,0.8,22.5,57,50,100,Medicago ,polymorpha,13,8,weedy,,
11Oct2023,fscg,h,11Oct2023fscgh,,1215,LG,0.8,22.8,53,0,100,Nepeta,cataria,1259,0,ornamental,39 infl,
11Oct2023,fscg,h,11Oct2023fscgh,,1215,LG,0.8,22.8,53,0,100,Grindelia,hirsitula,3,5,native,,
11Oct2023,fscg,h,11Oct2023fscgh,,1215,LG,0.8,22.8,53,0,100,Symphyotrichum ,chilense,67,0,native,,
11Oct2023,fscg,h,11Oct2023fscgh,,1215,LG,0.8,22.8,53,0,100,Fumaria,capreolata,255,0,weedy,,
11Oct2023,fscg,h,11Oct2023fscgh,,1215,LG,0.8,22.8,53,0,100,Dahlia,,1,0,ornamental,,
11Oct2023,eawa,c,11Oct2023eawac,407AWa,1035,LG,0.9,17,71,0,100,Pittosporum,,105,0,ornamental,,
15Oct2023,wewa,c,15Oct2023wewac,1418AWash,1244,MM,0.8,20,63,80,100,,,0,0,nothing in flower,,
16Oct2023,shta,nh,16Oct2023shtanh,OsoandMe,1020,DG,0.9,19.3,62,50,100,Achillea ,millefolium,330,0,native,3 infl,
16Oct2023,shta,nh,16Oct2023shtanh,OsoandMe,1020,DG,0.9,19.3,62,50,100,Calandrinia,grandiflora,5,2,ornamental,,
16Oct2023,shta,nh,16Oct2023shtanh,OsoandMe,1020,DG,0.9,19.3,62,50,100,Eriogonum,latifolium,533,0,native,10 infl,
16Oct2023,shta,nh,16Oct2023shtanh,OsoandMe,1020,DG,0.9,19.3,62,50,100,Grevillea,lanigera,125,348,ornamental,used 29 boxes,
16Oct2023,shta,nh,16Oct2023shtanh,OsoandMe,1020,DG,0.9,19.3,62,50,100,Eschscholzia,californica,0,1,native,,
16Oct2023,shta,nh,16Oct2023shtanh,OsoandMe,1020,DG,0.9,19.3,62,50,100,Lysimachia,arvensis,2,2,weedy,,
16Oct2023,shta,nh,16Oct2023shtanh,OsoandMe,1020,DG,0.9,19.3,62,50,100,Monardella,villosa,2,0,native,,
16Oct2023,shta,nh,16Oct2023shtanh,OsoandMe,1020,DG,0.9,19.3,62,50,100,Fragaria,chiloensis,1,0,native,,
16Oct2023,shta,h,16Oct2023shtah,,1102,LG,0.9,19.3,62,15,95,Grindelia,hirsitula,10,16,native,,
16Oct2023,shta,h,16Oct2023shtah,,1102,LG,0.9,19.3,62,15,95,Symphyotrichum ,chilense,16,0,native,,
16Oct2023,shta,h,16Oct2023shtah,,1102,LG,0.9,19.3,62,15,95,Horkelia,californica,34,0,native,,
16Oct2023,shta,h,16Oct2023shtah,,1102,LG,0.9,19.3,62,15,95,Phacelia ,californica,56,0,native,,
16Oct2023,shta,h,16Oct2023shtah,,1102,LG,0.9,19.3,62,15,95,Grevillea,lanigera,222,1232,ornamental,combined big and small closed flowers for total,
16Oct2023,stav,h,16Oct2023stavh,1291BStorey,1321,MM,0.9,21.3,68,50,100,Phacelia ,californica,424,24,native,16 infl,
16Oct2023,stav,h,16Oct2023stavh,1291BStorey,1321,MM,0.9,21.3,68,50,100,Grindelia,hirsitula,115,8,native,,
16Oct2023,stav,h,16Oct2023stavh,1291BStorey,1321,MM,0.9,21.3,68,50,100,Horkelia,californica,85,0,native,,
16Oct2023,stav,h,16Oct2023stavh,1291BStorey,1321,MM,0.9,21.3,68,50,100,Symphyotrichum ,chilense,7,0,native,,
16Oct2023,stav,h,16Oct2023stavh,1291BStorey,1321,MM,0.9,21.3,68,50,100,Loropetalum,chinense,42,0,ornamental,,
16Oct2023,stav,h,16Oct2023stavh,1291BStorey,1321,MM,0.9,21.3,68,50,100,Trifolium ,repens,20,0,weedy,,
16Oct2023,stav,h,16Oct2023stavh,1291BStorey,1321,MM,0.9,21.3,68,50,100,Malva,,2,3,weedy,cheeseweed,
16Oct2023,shta,c,16Oct2023shtac,LotC,1020,LG,0.7,23.2,64,10,100,Grevillea,lanigera,176,1122,ornamental,combined small and large closed flowers,
16Oct2023,lile,c,16Oct2023lilec,,929,LG,1,18.4,90,2,97,,,0,0,,nothing in flower,
16Oct2023,lile,h,16Oct2023lileh,,947,LG,1,18.4,90,2,100,Calandrinia,grandiflora,2,5,ornamental,,
16Oct2023,lile,nh,16Oct2023lilenh,,945,DG,1,18.4,90,3,100,,,0,0,,nothing in flower,
